UserID,Device,Traffic_Source,Category,Visited,Product_Viewed,Added_to_Cart,Purchased
U07984,Mobile,Social,Sports,1,1,1,0
U07985,Mobile,Paid,Sports,1,1,0,0
U07986,Mobile,Paid,Sports,1,1,0,0
U07987,Desktop,Organic,Home & Kitchen,1,1,1,1
U07988,Desktop,Direct,Sports,1,1,0,0
U07989,Desktop,Paid,Electronics,1,1,1,1
U07990,Mobile,Social,Books,1,1,0,0
U07991,Mobile,Email,Electronics,1,1,0,0
U07992,Mobile,Social,Books,1,1,1,0
U07993,Desktop,Social,Electronics,1,1,0,0
U07994,Mobile,Email,Clothing,1,0,0,0
U07995,Tablet,Organic,Electronics,1,1,1,1
U07996,Desktop,Email,Clothing,1,1,1,0
U07997,Desktop,Paid,Books,1,0,0,0
U07998,Tablet,Organic,Clothing,1,1,1,0
U07999,Desktop,Organic,Home & Kitchen,1,0,0,0
U08000,Desktop,Paid,Home & Kitchen,1,1,0,0
U08001,Mobile,Organic,Clothing,1,1,1,1
U08002,Mobile,Email,Home & Kitchen,1,1,0,0
U08003,Desktop,Social,Sports,1,1,1,0
U08004,Mobile,Direct,Clothing,1,0,0,0
U08005,Mobile,Organic,Electronics,1,0,0,0
U08006,Mobile,Paid,Sports,1,1,0,0
U08007,Tablet,Social,Books,1,1,0,0
U08008,Desktop,Paid,Home & Kitchen,1,1,1,0
U08009,Desktop,Direct,Electronics,1,1,1,1
U08010,Desktop,Social,Electronics,1,1,1,1
U08011,Desktop,Organic,Electronics,1,1,1,0
U08012,Desktop,Paid,Home & Kitchen,1,0,0,0
U08013,Mobile,Organic,Clothing,1,0,0,0
U08014,Desktop,Organic,Clothing,1,0,0,0
U08015,Mobile,Social,Sports,1,0,0,0
U08016,Tablet,Email,Books,1,1,0,0
U08017,Mobile,Paid,Clothing,1,1,0,0
U08018,Desktop,Organic,Sports,1,0,0,0
U08019,Mobile,Paid,Sports,1,1,0,0
U08020,Desktop,Direct,Electronics,1,1,0,0
U08021,Mobile,Organic,Electronics,1,1,0,0
U08022,Mobile,Organic,Electronics,1,1,0,0
U08023,Desktop,Paid,Sports,1,1,0,0
U08024,Mobile,Social,Clothing,1,1,1,0
U08025,Tablet,Paid,Clothing,1,1,1,0
U08026,Desktop,Social,Sports,1,1,1,0
U08027,Desktop,Organic,Books,1,0,0,0
U08028,Desktop,Organic,Clothing,1,0,0,0
U08029,Desktop,Direct,Sports,1,1,1,1
U08030,Mobile,Social,Sports,1,1,0,0
U08031,Desktop,Social,Clothing,1,1,1,0
U08032,Desktop,Email,Home & Kitchen,1,1,0,0
U08033,Mobile,Organic,Home & Kitchen,1,1,0,0
U08034,Desktop,Organic,Home & Kitchen,1,1,1,1
U08035,Mobile,Direct,Clothing,1,0,0,0
U08036,Desktop,Organic,Books,1,1,0,0
U08037,Desktop,Email,Books,1,1,0,0
U08038,Desktop,Paid,Electronics,1,0,0,0
U08039,Mobile,Direct,Sports,1,1,0,0
U08040,Desktop,Organic,Clothing,1,0,0,0
U08041,Mobile,Organic,Electronics,1,1,0,0
U08042,Desktop,Paid,Clothing,1,1,0,0
U08043,Desktop,Paid,Sports,1,1,0,0
U08044,Tablet,Organic,Home & Kitchen,1,1,1,1
U08045,Desktop,Organic,Home & Kitchen,1,1,0,0
U08046,Desktop,Paid,Home & Kitchen,1,0,0,0
U08047,Desktop,Paid,Home & Kitchen,1,1,1,1
U08048,Desktop,Social,Electronics,1,1,0,0
U08049,Desktop,Email,Books,1,1,1,1
U08050,Desktop,Organic,Electronics,1,1,0,0
U08051,Mobile,Direct,Electronics,1,0,0,0
U08052,Desktop,Direct,Home & Kitchen,1,1,0,0
U08053,Desktop,Social,Books,1,1,0,0
U08054,Tablet,Organic,Home & Kitchen,1,1,0,0
U08055,Desktop,Direct,Sports,1,0,0,0
U08056,Mobile,Paid,Home & Kitchen,1,0,0,0
U08057,Desktop,Organic,Electronics,1,0,0,0
U08058,Mobile,Email,Home & Kitchen,1,0,0,0
U08059,Mobile,Paid,Home & Kitchen,1,1,0,0
U08060,Desktop,Social,Books,1,0,0,0
U08061,Mobile,Paid,Clothing,1,1,0,0
U08062,Desktop,Email,Electronics,1,1,1,0
U08063,Mobile,Paid,Books,1,1,1,1
U08064,Mobile,Direct,Home & Kitchen,1,1,1,0
U08065,Desktop,Email,Electronics,1,1,0,0
U08066,Desktop,Paid,Sports,1,1,0,0
U08067,Desktop,Social,Sports,1,0,0,0
U08068,Desktop,Paid,Electronics,1,1,0,0
U08069,Mobile,Organic,Home & Kitchen,1,1,1,1
U08070,Desktop,Direct,Sports,1,1,0,0
U08071,Desktop,Organic,Sports,1,1,0,0
U08072,Desktop,Email,Home & Kitchen,1,1,0,0
U08073,Desktop,Social,Home & Kitchen,1,1,0,0
U08074,Desktop,Organic,Electronics,1,1,0,0
U08075,Mobile,Social,Home & Kitchen,1,1,1,1
U08076,Tablet,Paid,Books,1,0,0,0
U08077,Mobile,Email,Electronics,1,1,0,0
U08078,Tablet,Social,Clothing,1,0,0,0
U08079,Desktop,Paid,Books,1,1,1,0
U08080,Desktop,Paid,Home & Kitchen,1,1,0,0
U08081,Desktop,Social,Sports,1,1,0,0
U08082,Desktop,Organic,Sports,1,1,0,0
U08083,Mobile,Email,Clothing,1,0,0,0
U08084,Mobile,Organic,Home & Kitchen,1,0,0,0
U08085,Tablet,Paid,Clothing,1,0,0,0
U08086,Desktop,Social,Sports,1,1,0,0
U08087,Tablet,Organic,Sports,1,0,0,0
U08088,Mobile,Organic,Electronics,1,1,1,1
U08089,Mobile,Paid,Books,1,1,0,0
U08090,Mobile,Social,Home & Kitchen,1,1,0,0
U08091,Mobile,Paid,Books,1,0,0,0
U08092,Desktop,Social,Books,1,1,1,0
U08093,Tablet,Paid,Electronics,1,1,1,1
U08094,Desktop,Organic,Sports,1,1,1,0
U08095,Mobile,Organic,Books,1,0,0,0
U08096,Desktop,Social,Books,1,0,0,0
U08097,Mobile,Organic,Electronics,1,1,0,0
U08098,Desktop,Email,Clothing,1,1,0,0
U08099,Mobile,Organic,Books,1,0,0,0
U08100,Desktop,Direct,Electronics,1,1,1,0
U08101,Desktop,Paid,Electronics,1,1,0,0
U08102,Desktop,Social,Sports,1,0,0,0
U08103,Mobile,Paid,Electronics,1,0,0,0
U08104,Mobile,Social,Books,1,0,0,0
U08105,Tablet,Direct,Home & Kitchen,1,1,0,0
U08106,Mobile,Paid,Electronics,1,1,1,0
U08107,Desktop,Organic,Home & Kitchen,1,0,0,0
U08108,Desktop,Organic,Sports,1,0,0,0
U08109,Mobile,Organic,Home & Kitchen,1,1,1,0
U08110,Desktop,Direct,Home & Kitchen,1,0,0,0
U08111,Mobile,Paid,Home & Kitchen,1,0,0,0
U08112,Mobile,Paid,Books,1,1,0,0
U08113,Mobile,Direct,Electronics,1,0,0,0
U08114,Tablet,Organic,Sports,1,0,0,0
U08115,Tablet,Social,Books,1,1,0,0
U08116,Desktop,Paid,Clothing,1,1,0,0
U08117,Mobile,Email,Books,1,1,0,0
U08118,Mobile,Organic,Clothing,1,0,0,0
U08119,Mobile,Paid,Books,1,1,1,1
U08120,Mobile,Organic,Clothing,1,0,0,0
U08121,Desktop,Email,Home & Kitchen,1,1,0,0
U08122,Mobile,Direct,Home & Kitchen,1,1,1,1
U08123,Desktop,Email,Electronics,1,1,1,1
U08124,Mobile,Social,Home & Kitchen,1,1,0,0
U08125,Desktop,Organic,Electronics,1,1,1,0
U08126,Desktop,Organic,Books,1,0,0,0
U08127,Desktop,Organic,Electronics,1,1,0,0
U08128,Desktop,Social,Sports,1,1,0,0
U08129,Desktop,Organic,Electronics,1,1,1,1
U08130,Mobile,Organic,Sports,1,1,1,0
U08131,Desktop,Organic,Books,1,1,0,0
U08132,Mobile,Organic,Home & Kitchen,1,1,1,0
U08133,Mobile,Social,Sports,1,1,1,0
U08134,Mobile,Organic,Home & Kitchen,1,1,1,1
U08135,Desktop,Paid,Sports,1,0,0,0
U08136,Desktop,Email,Sports,1,1,0,0
U08137,Mobile,Organic,Clothing,1,0,0,0
U08138,Mobile,Email,Electronics,1,0,0,0
U08139,Mobile,Paid,Books,1,0,0,0
U08140,Mobile,Organic,Clothing,1,1,0,0
U08141,Mobile,Paid,Clothing,1,0,0,0
U08142,Desktop,Email,Home & Kitchen,1,0,0,0
U08143,Mobile,Organic,Clothing,1,1,0,0
U08144,Desktop,Paid,Home & Kitchen,1,1,1,0
U08145,Mobile,Email,Books,1,0,0,0
U08146,Mobile,Organic,Books,1,1,0,0
U08147,Desktop,Paid,Home & Kitchen,1,1,1,1
U08148,Mobile,Organic,Home & Kitchen,1,0,0,0
U08149,Mobile,Organic,Books,1,1,0,0
U08150,Mobile,Social,Books,1,1,1,1
U08151,Mobile,Paid,Home & Kitchen,1,0,0,0
U08152,Desktop,Organic,Sports,1,0,0,0
U08153,Desktop,Paid,Books,1,1,0,0
U08154,Desktop,Social,Electronics,1,1,1,0
U08155,Mobile,Organic,Books,1,0,0,0
U08156,Tablet,Paid,Clothing,1,0,0,0
U08157,Desktop,Social,Books,1,1,0,0
U08158,Desktop,Organic,Electronics,1,1,0,0
U08159,Desktop,Email,Sports,1,1,0,0
U08160,Mobile,Organic,Clothing,1,1,0,0
U08161,Desktop,Paid,Sports,1,0,0,0
U08162,Desktop,Paid,Home & Kitchen,1,1,1,1
U08163,Desktop,Organic,Electronics,1,1,1,1
U08164,Desktop,Paid,Clothing,1,0,0,0
U08165,Desktop,Organic,Electronics,1,0,0,0
U08166,Mobile,Social,Books,1,1,1,0
U08167,Desktop,Paid,Electronics,1,0,0,0
U08168,Tablet,Organic,Electronics,1,0,0,0
U08169,Mobile,Direct,Books,1,1,1,0
U08170,Desktop,Social,Electronics,1,1,0,0
U08171,Desktop,Social,Home & Kitchen,1,1,1,1
U08172,Mobile,Paid,Clothing,1,0,0,0
U08173,Desktop,Social,Home & Kitchen,1,1,1,1
U08174,Mobile,Organic,Sports,1,1,1,1
U08175,Mobile,Email,Home & Kitchen,1,1,0,0
U08176,Desktop,Organic,Books,1,1,0,0
U08177,Mobile,Organic,Electronics,1,0,0,0
U08178,Desktop,Organic,Home & Kitchen,1,0,0,0
U08179,Tablet,Social,Sports,1,0,0,0
U08180,Mobile,Email,Books,1,1,0,0
U08181,Desktop,Social,Clothing,1,0,0,0
U08182,Mobile,Organic,Books,1,0,0,0
U08183,Mobile,Paid,Home & Kitchen,1,1,0,0
U08184,Tablet,Paid,Home & Kitchen,1,1,1,1
U08185,Desktop,Paid,Home & Kitchen,1,0,0,0
U08186,Desktop,Email,Sports,1,1,1,0
U08187,Desktop,Email,Electronics,1,0,0,0
U08188,Desktop,Social,Electronics,1,0,0,0
U08189,Desktop,Paid,Electronics,1,1,1,0
U08190,Tablet,Paid,Home & Kitchen,1,1,0,0
U08191,Mobile,Paid,Sports,1,1,0,0
U08192,Tablet,Organic,Home & Kitchen,1,1,1,0
U08193,Mobile,Social,Home & Kitchen,1,0,0,0
U08194,Mobile,Paid,Electronics,1,1,1,1
U08195,Desktop,Organic,Electronics,1,1,0,0
U08196,Mobile,Direct,Clothing,1,1,1,0
U08197,Tablet,Organic,Clothing,1,1,1,0
U08198,Mobile,Organic,Electronics,1,1,1,1
U08199,Desktop,Organic,Books,1,1,0,0
U08200,Desktop,Paid,Books,1,1,0,0
U08201,Mobile,Social,Books,1,1,0,0
U08202,Mobile,Organic,Electronics,1,0,0,0
U08203,Mobile,Organic,Electronics,1,0,0,0
U08204,Desktop,Organic,Books,1,1,0,0
U08205,Mobile,Paid,Electronics,1,1,1,1
U08206,Desktop,Paid,Home & Kitchen,1,1,1,1
U08207,Desktop,Paid,Electronics,1,1,0,0
U08208,Mobile,Social,Clothing,1,0,0,0
U08209,Desktop,Social,Home & Kitchen,1,1,1,1
U08210,Tablet,Paid,Clothing,1,1,1,0
U08211,Mobile,Social,Sports,1,1,1,0
U08212,Tablet,Organic,Electronics,1,0,0,0
U08213,Mobile,Organic,Electronics,1,1,0,0
U08214,Desktop,Organic,Books,1,1,0,0
U08215,Mobile,Email,Sports,1,1,1,0
U08216,Desktop,Paid,Clothing,1,1,1,1
U08217,Desktop,Paid,Electronics,1,1,0,0
U08218,Mobile,Social,Books,1,0,0,0
U08219,Desktop,Organic,Books,1,0,0,0
U08220,Desktop,Organic,Home & Kitchen,1,0,0,0
U08221,Mobile,Email,Sports,1,1,1,1
U08222,Desktop,Organic,Books,1,1,0,0
U08223,Mobile,Direct,Sports,1,0,0,0
U08224,Tablet,Social,Books,1,0,0,0
U08225,Desktop,Social,Clothing,1,0,0,0
U08226,Desktop,Paid,Clothing,1,0,0,0
U08227,Mobile,Organic,Home & Kitchen,1,1,0,0
U08228,Tablet,Email,Books,1,1,1,1
U08229,Mobile,Paid,Clothing,1,0,0,0
U08230,Tablet,Email,Books,1,0,0,0
U08231,Mobile,Paid,Clothing,1,1,1,1
U08232,Desktop,Organic,Electronics,1,1,1,1
U08233,Desktop,Direct,Clothing,1,0,0,0
U08234,Mobile,Social,Clothing,1,0,0,0
U08235,Mobile,Organic,Electronics,1,1,0,0
U08236,Mobile,Social,Electronics,1,0,0,0
U08237,Mobile,Email,Books,1,0,0,0
U08238,Desktop,Paid,Clothing,1,1,0,0
U08239,Desktop,Organic,Sports,1,0,0,0
U08240,Mobile,Direct,Sports,1,0,0,0
U08241,Desktop,Paid,Clothing,1,1,0,0
U08242,Desktop,Email,Books,1,1,1,1
U08243,Mobile,Social,Home & Kitchen,1,0,0,0
U08244,Mobile,Email,Electronics,1,0,0,0
U08245,Mobile,Direct,Books,1,1,0,0
U08246,Tablet,Paid,Electronics,1,1,1,1
U08247,Desktop,Paid,Sports,1,1,1,1
U08248,Desktop,Organic,Home & Kitchen,1,0,0,0
U08249,Tablet,Paid,Home & Kitchen,1,0,0,0
U08250,Tablet,Organic,Home & Kitchen,1,1,0,0
U08251,Desktop,Paid,Sports,1,1,0,0
U08252,Mobile,Organic,Home & Kitchen,1,1,0,0
U08253,Mobile,Social,Sports,1,1,1,1
U08254,Mobile,Email,Electronics,1,1,0,0
U08255,Tablet,Organic,Home & Kitchen,1,1,1,1
U08256,Tablet,Organic,Books,1,1,0,0
U08257,Desktop,Email,Clothing,1,1,0,0
U08258,Desktop,Social,Sports,1,1,0,0
U08259,Desktop,Organic,Books,1,0,0,0
U08260,Desktop,Paid,Clothing,1,0,0,0
U08261,Desktop,Organic,Electronics,1,1,1,1
U08262,Desktop,Organic,Electronics,1,1,0,0
U08263,Mobile,Organic,Clothing,1,1,1,1
U08264,Mobile,Paid,Electronics,1,1,0,0
U08265,Desktop,Organic,Clothing,1,1,1,1
U08266,Mobile,Organic,Home & Kitchen,1,0,0,0
U08267,Tablet,Social,Sports,1,0,0,0
U08268,Desktop,Direct,Sports,1,0,0,0
U08269,Desktop,Social,Sports,1,1,1,1
U08270,Mobile,Social,Electronics,1,1,0,0
U08271,Mobile,Email,Clothing,1,1,0,0
U08272,Desktop,Organic,Home & Kitchen,1,1,0,0
U08273,Desktop,Organic,Sports,1,1,0,0
U08274,Desktop,Paid,Electronics,1,0,0,0
U08275,Desktop,Social,Clothing,1,1,1,1
U08276,Desktop,Social,Sports,1,0,0,0
U08277,Tablet,Paid,Home & Kitchen,1,1,0,0
U08278,Mobile,Paid,Clothing,1,1,0,0
U08279,Mobile,Paid,Books,1,1,0,0
U08280,Desktop,Direct,Books,1,1,1,0
U08281,Mobile,Direct,Clothing,1,1,0,0
U08282,Mobile,Organic,Sports,1,0,0,0
U08283,Mobile,Organic,Books,1,1,0,0
U08284,Desktop,Organic,Books,1,1,1,1
U08285,Mobile,Social,Books,1,0,0,0
U08286,Desktop,Paid,Clothing,1,1,0,0
U08287,Mobile,Paid,Sports,1,1,1,0
U08288,Tablet,Email,Sports,1,0,0,0
U08289,Mobile,Email,Clothing,1,1,1,0
U08290,Desktop,Organic,Home & Kitchen,1,1,0,0
U08291,Desktop,Paid,Electronics,1,0,0,0
U08292,Mobile,Organic,Home & Kitchen,1,1,0,0
U08293,Mobile,Direct,Books,1,1,1,0
U08294,Mobile,Organic,Electronics,1,1,0,0
U08295,Desktop,Social,Home & Kitchen,1,0,0,0
U08296,Tablet,Paid,Electronics,1,0,0,0
U08297,Mobile,Organic,Sports,1,1,1,0
U08298,Desktop,Paid,Books,1,0,0,0
U08299,Mobile,Paid,Clothing,1,1,1,0
U08300,Mobile,Paid,Books,1,0,0,0
U08301,Desktop,Organic,Sports,1,0,0,0
U08302,Desktop,Social,Clothing,1,1,0,0
U08303,Mobile,Organic,Clothing,1,1,1,0
U08304,Mobile,Social,Clothing,1,1,1,0
U08305,Mobile,Paid,Electronics,1,1,0,0
U08306,Desktop,Direct,Books,1,1,0,0
U08307,Desktop,Social,Clothing,1,0,0,0
U08308,Desktop,Organic,Electronics,1,0,0,0
U08309,Mobile,Paid,Clothing,1,1,0,0
U08310,Desktop,Social,Clothing,1,1,1,0
U08311,Desktop,Organic,Electronics,1,1,0,0
U08312,Desktop,Paid,Electronics,1,1,0,0
U08313,Tablet,Paid,Home & Kitchen,1,0,0,0
U08314,Desktop,Email,Electronics,1,1,1,1
U08315,Desktop,Organic,Sports,1,0,0,0
U08316,Mobile,Organic,Books,1,1,1,0
U08317,Mobile,Organic,Home & Kitchen,1,1,0,0
U08318,Desktop,Organic,Clothing,1,1,1,1
U08319,Desktop,Social,Books,1,1,1,0
U08320,Desktop,Direct,Home & Kitchen,1,1,0,0
U08321,Desktop,Direct,Clothing,1,1,0,0
U08322,Mobile,Direct,Sports,1,1,1,1
U08323,Mobile,Paid,Clothing,1,1,0,0
U08324,Desktop,Social,Books,1,1,1,1
U08325,Desktop,Organic,Books,1,1,1,0
U08326,Mobile,Organic,Books,1,0,0,0
U08327,Desktop,Organic,Sports,1,1,1,1
U08328,Desktop,Social,Electronics,1,1,1,0
U08329,Desktop,Organic,Books,1,1,1,0
U08330,Desktop,Social,Electronics,1,1,0,0
U08331,Desktop,Paid,Books,1,1,0,0
U08332,Mobile,Organic,Home & Kitchen,1,0,0,0
U08333,Tablet,Organic,Electronics,1,1,0,0
U08334,Mobile,Email,Clothing,1,0,0,0
U08335,Mobile,Social,Clothing,1,0,0,0
U08336,Desktop,Social,Clothing,1,0,0,0
U08337,Desktop,Social,Sports,1,1,0,0
U08338,Desktop,Direct,Clothing,1,1,0,0
U08339,Desktop,Organic,Books,1,1,0,0
U08340,Desktop,Email,Electronics,1,0,0,0
U08341,Desktop,Paid,Books,1,0,0,0
U08342,Desktop,Organic,Books,1,1,0,0
U08343,Desktop,Social,Home & Kitchen,1,1,1,1
U08344,Desktop,Paid,Books,1,0,0,0
U08345,Desktop,Organic,Sports,1,1,0,0
U08346,Desktop,Organic,Books,1,0,0,0
U08347,Tablet,Organic,Home & Kitchen,1,0,0,0
U08348,Desktop,Email,Home & Kitchen,1,1,0,0
U08349,Desktop,Paid,Sports,1,0,0,0
U08350,Desktop,Email,Sports,1,1,0,0
U08351,Desktop,Social,Sports,1,1,1,0
U08352,Desktop,Organic,Electronics,1,0,0,0
U08353,Tablet,Organic,Sports,1,0,0,0
U08354,Mobile,Organic,Clothing,1,1,0,0
U08355,Desktop,Direct,Clothing,1,1,0,0
U08356,Mobile,Direct,Sports,1,0,0,0
U08357,Desktop,Organic,Home & Kitchen,1,1,0,0
U08358,Tablet,Paid,Home & Kitchen,1,1,0,0
U08359,Desktop,Email,Books,1,0,0,0
U08360,Mobile,Email,Electronics,1,1,0,0
U08361,Desktop,Paid,Home & Kitchen,1,1,0,0
U08362,Mobile,Email,Books,1,1,0,0
U08363,Mobile,Paid,Home & Kitchen,1,1,0,0
U08364,Desktop,Social,Electronics,1,1,0,0
U08365,Desktop,Organic,Clothing,1,1,1,0
U08366,Desktop,Social,Clothing,1,1,0,0
U08367,Desktop,Paid,Sports,1,1,0,0
U08368,Tablet,Email,Clothing,1,1,0,0
U08369,Desktop,Social,Books,1,1,0,0
U08370,Desktop,Email,Sports,1,0,0,0
U08371,Desktop,Social,Home & Kitchen,1,0,0,0
U08372,Desktop,Organic,Clothing,1,0,0,0
U08373,Desktop,Organic,Home & Kitchen,1,1,0,0
U08374,Desktop,Organic,Electronics,1,1,0,0
U08375,Desktop,Social,Sports,1,1,0,0
U08376,Desktop,Direct,Sports,1,0,0,0
U08377,Mobile,Organic,Home & Kitchen,1,1,0,0
U08378,Desktop,Social,Electronics,1,1,1,0
U08379,Mobile,Organic,Home & Kitchen,1,1,1,0
U08380,Desktop,Organic,Books,1,0,0,0
U08381,Mobile,Organic,Books,1,1,0,0
U08382,Desktop,Paid,Electronics,1,1,0,0
U08383,Tablet,Social,Books,1,0,0,0
U08384,Desktop,Organic,Books,1,1,0,0
U08385,Mobile,Email,Clothing,1,1,1,1
U08386,Tablet,Paid,Sports,1,1,0,0
U08387,Desktop,Paid,Clothing,1,1,0,0
U08388,Desktop,Social,Clothing,1,0,0,0
U08389,Mobile,Social,Sports,1,1,0,0
U08390,Desktop,Email,Sports,1,1,1,1
U08391,Mobile,Paid,Clothing,1,0,0,0
U08392,Tablet,Paid,Sports,1,1,1,0
U08393,Mobile,Organic,Books,1,0,0,0
U08394,Desktop,Organic,Sports,1,1,0,0
U08395,Desktop,Email,Sports,1,0,0,0
U08396,Tablet,Direct,Home & Kitchen,1,1,0,0
U08397,Desktop,Organic,Books,1,1,0,0
U08398,Desktop,Social,Home & Kitchen,1,0,0,0
U08399,Desktop,Paid,Electronics,1,1,1,1
U08400,Desktop,Paid,Electronics,1,1,0,0
U08401,Mobile,Social,Clothing,1,1,1,0
U08402,Mobile,Paid,Sports,1,0,0,0
U08403,Mobile,Email,Electronics,1,0,0,0
U08404,Desktop,Social,Home & Kitchen,1,1,0,0
U08405,Desktop,Social,Books,1,1,0,0
U08406,Desktop,Email,Books,1,0,0,0
U08407,Desktop,Paid,Clothing,1,0,0,0
U08408,Desktop,Paid,Clothing,1,0,0,0
U08409,Tablet,Paid,Books,1,0,0,0
U08410,Desktop,Email,Sports,1,1,1,1
U08411,Tablet,Organic,Home & Kitchen,1,0,0,0
U08412,Desktop,Paid,Electronics,1,1,1,1
U08413,Desktop,Email,Home & Kitchen,1,1,0,0
U08414,Mobile,Social,Sports,1,0,0,0
U08415,Desktop,Organic,Sports,1,0,0,0
U08416,Mobile,Social,Clothing,1,1,0,0
U08417,Mobile,Organic,Sports,1,0,0,0
U08418,Mobile,Organic,Books,1,1,0,0
U08419,Mobile,Paid,Clothing,1,0,0,0
U08420,Desktop,Organic,Books,1,1,0,0
U08421,Tablet,Organic,Electronics,1,1,1,1
U08422,Desktop,Social,Books,1,1,0,0
U08423,Desktop,Paid,Home & Kitchen,1,1,0,0
U08424,Desktop,Direct,Electronics,1,1,0,0
U08425,Mobile,Social,Electronics,1,0,0,0
U08426,Mobile,Organic,Home & Kitchen,1,1,0,0
U08427,Mobile,Organic,Clothing,1,1,1,1
U08428,Mobile,Paid,Books,1,0,0,0
U08429,Mobile,Email,Books,1,1,0,0
U08430,Desktop,Organic,Books,1,1,1,0
U08431,Desktop,Paid,Home & Kitchen,1,1,0,0
U08432,Mobile,Organic,Clothing,1,1,0,0
U08433,Tablet,Paid,Clothing,1,1,0,0
U08434,Mobile,Email,Electronics,1,0,0,0
U08435,Tablet,Organic,Books,1,1,0,0
U08436,Desktop,Organic,Home & Kitchen,1,1,0,0
U08437,Tablet,Social,Electronics,1,1,0,0
U08438,Desktop,Organic,Sports,1,0,0,0
U08439,Desktop,Paid,Electronics,1,1,0,0
U08440,Desktop,Paid,Books,1,1,1,0
U08441,Desktop,Organic,Electronics,1,1,1,0
U08442,Mobile,Email,Books,1,1,1,1
U08443,Mobile,Direct,Books,1,1,0,0
U08444,Mobile,Social,Sports,1,1,0,0
U08445,Mobile,Email,Clothing,1,1,0,0
U08446,Desktop,Paid,Books,1,1,1,1
U08447,Mobile,Paid,Sports,1,1,0,0
U08448,Desktop,Social,Sports,1,0,0,0
U08449,Mobile,Paid,Clothing,1,1,1,1
U08450,Tablet,Organic,Electronics,1,1,1,0
U08451,Desktop,Email,Sports,1,0,0,0
U08452,Desktop,Email,Clothing,1,0,0,0
U08453,Mobile,Organic,Books,1,0,0,0
U08454,Mobile,Organic,Home & Kitchen,1,1,0,0
U08455,Mobile,Organic,Electronics,1,1,0,0
U08456,Desktop,Organic,Books,1,1,0,0
U08457,Mobile,Social,Electronics,1,1,1,1
U08458,Desktop,Paid,Clothing,1,0,0,0
U08459,Mobile,Social,Home & Kitchen,1,0,0,0
U08460,Desktop,Organic,Sports,1,1,1,0
U08461,Mobile,Organic,Electronics,1,1,1,1
U08462,Mobile,Email,Electronics,1,1,1,1
U08463,Desktop,Organic,Sports,1,1,0,0
U08464,Mobile,Paid,Home & Kitchen,1,1,0,0
U08465,Mobile,Email,Books,1,1,0,0
U08466,Tablet,Social,Electronics,1,1,0,0
U08467,Desktop,Email,Sports,1,1,0,0
U08468,Mobile,Paid,Electronics,1,1,0,0
U08469,Mobile,Email,Home & Kitchen,1,1,1,0
U08470,Desktop,Social,Electronics,1,1,0,0
U08471,Mobile,Email,Home & Kitchen,1,1,1,0
U08472,Desktop,Paid,Electronics,1,1,0,0
U08473,Tablet,Paid,Home & Kitchen,1,0,0,0
U08474,Desktop,Social,Books,1,1,0,0
U08475,Tablet,Organic,Books,1,1,0,0
U08476,Desktop,Organic,Electronics,1,1,0,0
U08477,Mobile,Paid,Books,1,1,0,0
U08478,Desktop,Social,Home & Kitchen,1,1,0,0
U08479,Desktop,Organic,Electronics,1,1,0,0
U08480,Mobile,Email,Clothing,1,1,1,0
U08481,Desktop,Organic,Books,1,1,1,0
U08482,Desktop,Organic,Books,1,0,0,0
U08483,Desktop,Paid,Sports,1,1,0,0
U08484,Desktop,Organic,Sports,1,0,0,0
U08485,Desktop,Paid,Clothing,1,0,0,0
U08486,Desktop,Social,Electronics,1,1,0,0
U08487,Desktop,Organic,Home & Kitchen,1,1,0,0
U08488,Mobile,Social,Home & Kitchen,1,0,0,0
U08489,Desktop,Social,Home & Kitchen,1,0,0,0
U08490,Mobile,Organic,Clothing,1,1,1,0
U08491,Mobile,Organic,Books,1,1,1,1
U08492,Mobile,Social,Clothing,1,1,1,1
U08493,Mobile,Paid,Books,1,0,0,0
U08494,Tablet,Organic,Books,1,1,1,1
U08495,Desktop,Organic,Books,1,0,0,0
U08496,Mobile,Organic,Home & Kitchen,1,0,0,0
U08497,Desktop,Email,Sports,1,1,0,0
U08498,Desktop,Email,Sports,1,1,1,1
U08499,Desktop,Paid,Clothing,1,1,0,0
U08500,Mobile,Organic,Books,1,0,0,0
U08501,Desktop,Social,Sports,1,0,0,0
U08502,Mobile,Paid,Sports,1,1,1,1
U08503,Mobile,Paid,Clothing,1,0,0,0
U08504,Mobile,Direct,Books,1,1,1,1
U08505,Desktop,Organic,Books,1,0,0,0
U08506,Tablet,Organic,Home & Kitchen,1,0,0,0
U08507,Mobile,Email,Books,1,1,1,1
U08508,Mobile,Paid,Books,1,1,0,0
U08509,Desktop,Paid,Sports,1,1,0,0
U08510,Mobile,Email,Home & Kitchen,1,1,1,0
U08511,Mobile,Direct,Clothing,1,0,0,0
U08512,Mobile,Social,Sports,1,1,0,0
U08513,Desktop,Social,Clothing,1,0,0,0
U08514,Desktop,Social,Home & Kitchen,1,0,0,0
U08515,Desktop,Organic,Home & Kitchen,1,0,0,0
U08516,Desktop,Organic,Electronics,1,1,0,0
U08517,Desktop,Organic,Books,1,0,0,0
U08518,Mobile,Social,Clothing,1,1,0,0
U08519,Desktop,Organic,Electronics,1,1,0,0
U08520,Tablet,Paid,Books,1,1,0,0
U08521,Desktop,Paid,Home & Kitchen,1,1,0,0
U08522,Mobile,Paid,Sports,1,0,0,0
U08523,Mobile,Organic,Clothing,1,0,0,0
